panel,kind,x,y
raw,point,-0.38298970298662394,7.534590752603816
raw,point,-0.5632878942626152,6.887527795087975
raw,point,-0.37893314595624183,7.029602247063581
raw,point,-0.3206002731622935,7.092715074547679
raw,point,-0.3705036801037953,8.060775386727052
raw,point,-0.6695256274541905,4.373325521066084
raw,point,-0.5677232629551656,8.569932341322765
raw,point,-0.36221868249824046,6.967121653920242
raw,point,-0.21732645949741738,5.6941570439392555
raw,point,-0.47923929940652876,5.533342137594769
raw,point,-0.5318154104604316,6.623944839046029
raw,point,-0.4602815781495973,5.577330625189436
raw,point,-0.37064854180978857,7.640412897230285
raw,point,-0.6153881450759457,6.249057512247462
raw,point,-0.37867445883794976,7.510471065807369
raw,point,-0.36474630300191513,4.489559511886826
raw,point,-0.40838968006534876,5.425312011563119
raw,point,-0.42667734451970263,7.185944842499756
raw,point,-0.44912764081126305,5.717757223139672
raw,point,-0.5143441092506732,6.3525963089208135
raw,point,-0.25486865247992496,6.292180273158715
raw,point,-0.34899654364627547,6.434645557064239
raw,point,-0.72,9.129452368796745
raw,point,-0.4327163372095142,5.908251566631361
raw,point,-0.4963735963798498,5.217059030161999
raw,point,-0.20122514420931534,7.498547278567248
raw,point,-0.4953471595910992,5.7591035627302105
raw,point,-0.5847383122683099,5.311750943979021
raw,point,-0.5872124189372506,5.412060706233725
raw,point,-0.35419357218167713,8.140101486315448
raw,point,-0.5126472250999433,6.256109607704446
raw,point,-0.5954132820144644,6.326182846779313
raw,point,-0.29932071876507726,7.607565725002475
raw,point,-0.3862860318390023,6.23163039257608
raw,point,-0.29222716905111573,4.87634457806571
raw,point,-0.32556585786342196,5.945749020605565
raw,point,-0.5865059736182221,5.3320062123798575
raw,point,-0.3403560612393177,5.028997580827138
raw,point,-0.5938085823454584,7.985173692373339
raw,point,-0.5396465808684929,6.68318358631074
raw,point,-0.5746845813163898,5.894189415261716
raw,point,-0.4597516239361876,6.0654157528558
raw,point,-0.38967766604742365,7.04257849725137
raw,point,-0.19342844088514918,7.225453645920941
raw,point,-0.6617493358007619,6.300847890582192
raw,point,-0.3175866738553468,7.249537153125638
raw,point,-0.38209285031973916,5.852050254692299
raw,point,-0.37433081614258806,3.8551297024457023
raw,point,-0.34311591028160626,5.859882714970359
raw,point,-0.4541051796584871,6.453457880670168
raw,point,-0.32479149688391634,5.611559291488737
raw,point,-0.5173899382507897,5.37586996421746
raw,point,-0.5014910406866733,6.145512278817532
raw,point,-0.6144352051272735,8.845662462751402
raw,point,-0.14781748393284827,5.27150995829837
raw,point,-0.5125427543961812,5.24215344960384
raw,point,-0.4489935595689954,6.192221592935486
raw,point,-0.21507926530688842,5.733979686446812
raw,point,-0.47225884402995294,6.936324361754114
raw,point,-0.48023517302560453,6.920927190105325
raw,point,-0.5145198463417616,4.470857791316903
raw,point,-0.3936792973340405,4.475801277927254
raw,point,-0.4683255310120782,6.08000273854886
raw,point,-0.6243044654095027,5.84919824803576
raw,point,-0.40284195292267355,7.3760453872408345
raw,point,-0.38286926837564556,6.06071913281144
raw,point,-0.44230701395068217,7.539046423536497
raw,point,-0.28425831717903144,6.665633200602461
raw,point,-0.5212288236185576,4.820055156319285
raw,point,-0.40646702767878545,4.975261345388755
raw,point,-0.3659685439891494,5.645253749354684
raw,point,-0.4276778348140178,5.801312857432089
raw,point,-0.3251705661948169,4.513648678333032
raw,point,-0.6074257724454125,7.781654040843098
raw,point,-0.5625876743472744,6.470288195945424
raw,point,-0.3622269441885955,7.337608671036147
raw,point,-0.3054748794717103,6.345645299136354
raw,point,-0.3839141056007444,8.135325863225248
raw,point,-0.2544634820629331,5.9463224340038305
raw,point,-0.3443318029851642,4.306700719055811
raw,point,-0.48667102590388794,6.251502675533758
raw,point,-0.2997560509583811,6.6384315824795435
raw,point,-0.34928898417198384,6.846218276547436
raw,point,-0.5379985061669099,5.862707389571891
raw,point,-0.5062950258118386,5.160599443912835
raw,point,-0.5020513167999692,7.706439266734144
raw,point,-0.27014794106756534,5.969977087467514
raw,point,-0.40936875372530024,5.407416040908604
raw,point,-0.5731334611289468,7.130425374957714
raw,point,-0.31276658365029397,7.94883488666996
raw,point,-0.6517877222799724,5.1856562259823775
raw,point,-0.3458986241095284,4.315706139415717
raw,point,-0.57605333052127,6.349901758214903
raw,point,-0.3756440939518206,4.947016038430847
raw,point,-0.6082478372567821,5.691011451329694
raw,point,-0.45362611749687387,4.94822973354298
raw,point,-0.4787824150955093,6.013843268745278
raw,point,-0.5783769267142429,7.427077506975298
raw,point,-0.3098325019233063,6.326198649832524
raw,point,-0.3400326502486463,5.414030005553911
raw,point,-0.5400773890385058,4.416076174215176
raw,point,-0.16091783127053289,5.315520591368613
raw,point,-0.6058241316260479,9.137438303750248
raw,point,-0.5611809752510635,7.949099139256042
raw,point,-0.24419468273350162,6.704690545735849
raw,point,-0.38350301437366524,3.093328281384002
raw,point,-0.2392758825943694,6.7906699021272985
raw,point,-0.579744831117734,6.903521550777168
raw,point,-0.3199076086894805,5.6003806529823565
raw,point,-0.5051656477449211,6.635923747190056
raw,point,-0.1649684680393928,6.760893254427554
raw,point,-0.46424539548623206,5.265324831841858
raw,point,-0.3477379928942742,6.568008052384972
raw,point,-0.4564833232486116,5.929536174163923
raw,point,-0.4978125453219179,6.951365945197982
raw,point,-0.4942107966605491,6.354455473927963
raw,point,-0.33162582739669755,6.274879774996071
raw,point,-0.6857743242302399,5.529478071433561
raw,point,-0.45073221663111857,7.457361495867594
raw,point,-0.3241846249685376,4.342216861908215
raw,point,-0.5485453795889385,7.164529614604899
raw,point,-0.3377281097206326,9.051716472533371
raw,point,-0.48104135896660716,4.030849543873419
raw,point,-0.3736466358794034,6.315434697722889
raw,point,-0.5736229828574437,6.35335726952466
raw,point,-0.2961153818906308,6.157654691591067
raw,point,-0.4315715567355443,6.985785741460633
raw,point,-0.5113081779708522,4.6952304626859025
raw,point,-0.5230748299432388,6.339852170667117
raw,point,-0.19410349965407234,6.140272504778528
raw,point,-0.4529616460946004,7.757221632661706
raw,point,-0.5145837245729664,8.017553799929264
raw,point,-0.2765379221118678,3.5899998657938497
raw,point,-0.2555175586271291,5.227812391956366
raw,point,-0.3454483966537336,8.671343898304077
raw,point,-0.23040641596123135,5.737845418365528
raw,point,-0.3826894019527627,5.86189729846533
raw,point,-0.65756292744687,3.7872222482853415
raw,point,-0.35333435705816424,5.422803168073156
raw,point,-0.20584714813327343,5.6298737539442065
raw,point,-0.2383372259287874,6.141238279651977
raw,point,-0.6263198280735265,5.812470599388726
raw,point,-0.3430396871830719,6.335982786556102
raw,point,-0.4802223527965163,4.503753909132111
raw,point,-0.31836717265228537,5.61472587900056
raw,point,-0.4896593593597703,5.334725812100469
raw,point,-0.34684329703571826,5.225220014453928
raw,point,-0.26896617010838364,7.223149306246547
raw,point,-0.4367275890732386,7.242527410292681
raw,point,-0.4265481880004596,7.2534136447397035
raw,point,-0.5795785724039999,5.239039414196608
raw,point,-0.31753979531507687,6.645732462421724
raw,point,-0.37361532538147874,5.013822989959219
raw,point,-0.4675249760969683,6.526576557882014
raw,point,-0.4086199123261356,8.73188709307461
raw,point,-0.591423625992602,7.652879778932203
raw,point,-0.3515630523803084,5.339564240475717
raw,point,-0.554725400478483,6.7002629586586
raw,point,-0.3953229364408308,5.77717872693861
raw,point,-0.23277953335974277,5.929766054149224
raw,point,-0.4614009906945174,6.976072676684629
raw,point,-0.35077832864344444,3.794800745348704
raw,point,-0.3657382440292407,5.932971160871391
raw,point,-0.5577985122019703,2.449918634651053
raw,point,-0.3865768437562307,5.859497932652879
raw,point,-0.1726455010161596,5.772339249214624
raw,point,-0.6808876851763104,5.6562597975078095
raw,point,-0.4717161705477336,7.462182087496617
raw,point,-0.24551967753952478,5.79206662949666
raw,point,-0.604079667897032,9.245302311180437
raw,point,-0.3765321926713895,5.182253292747674
raw,point,-0.5207339799642153,5.9415952746926495
raw,point,-0.3948569632267312,7.267857661830539
raw,point,-0.4041533993607028,8.308583675135761
raw,point,-0.41094203580693767,7.312457140371272
raw,point,-0.5713611962428932,6.418630483039051
raw,point,-0.46572829005372757,6.300634018705525
raw,point,-0.383164487693047,5.369871310097838
raw,point,-0.43566035807044307,5.585757113902008
raw,point,-0.28949174964910457,6.723791890199367
raw,point,-0.39527710398945753,4.130961801105603
raw,point,-0.4876996391303081,5.981732549436421
raw,point,-0.46674415380498224,7.700023212549266
raw,point,-0.5720089078490138,4.081767880018303
raw,point,-0.3453882426914742,4.455518224098526
raw,point,-0.6107561130087721,4.706648860797126
raw,point,-0.3532643111291425,7.41144247334702
raw,point,-0.612693809021361,5.248596428029264
raw,point,-0.39599415120451864,5.139310290763077
raw,point,-0.35871361941751856,6.780571857810755
raw,point,-0.3639367209638263,5.668596849305747
raw,point,-0.5232684614098019,4.735880822626418
raw,point,-0.3603243303624263,3.9978466455155206
raw,point,-0.4867563551164675,5.781555546680012
raw,point,-0.28920717812245217,5.828985298740829
raw,point,-0.4748923124926009,5.3214093704408905
raw,point,-0.5838732927161459,4.5118120940294
raw,point,-0.4223969424640775,6.577812631070615
raw,point,-0.3254383421790694,6.659670426562689
raw,point,-0.13277227712646317,6.893864692209868
raw,point,-0.3937141985083381,6.871219659526324
raw,point,-0.34984494772065927,6.202490084959072
raw,point,-0.3833030633011314,6.303799703491478
raw,point,-0.36757836610058503,6.058476109703215
raw,point,-0.3291631730460927,5.636922659313434
raw,point,-0.2773268105487311,6.686765216107629
raw,point,-0.5906951683363377,6.502826225988953
raw,point,-0.5152629581488679,6.028231308024865
raw,point,-0.4444021366338157,5.931787800528092
raw,point,-0.4445935131933162,7.161165534132431
raw,point,-0.47820956509391294,6.094180301692552
raw,point,-0.3123739400857931,5.8281073886101415
raw,point,-0.38310853677816775,6.230444321653623
raw,point,-0.5985938764828442,5.7106225962832
raw,point,-0.5687824672061685,6.20140363521326
raw,point,-0.37119276648108207,7.246701904404264
raw,point,-0.5033035320681203,5.3591732380528425
raw,point,-0.33855735356483807,6.579805695509631
raw,point,-0.4294992177319481,6.4774454756069115
raw,point,-0.482746067198742,5.711029123077728
raw,point,-0.4090005850061941,7.039308128473515
raw,point,-0.580083286575772,5.559831017922438
raw,point,-0.26874330072998187,5.968580642806701
raw,point,-0.4285961406336972,5.017645832066144
raw,point,-0.3381121631823479,5.568704132764617
raw,point,-0.5924272148077047,8.034350867767388
raw,point,-0.2969045230046172,6.0462032060304916
raw,point,-0.3475399238152818,4.690179310786317
raw,point,-0.21281456643887214,5.890444432969137
raw,point,-0.3618550042205318,5.200220530486558
raw,point,-0.40951485271948035,6.277393304618978
raw,point,-0.33256878855578315,6.010548046935879
raw,point,-0.5092331898369422,5.276605000581593
raw,point,-0.5053424611036849,6.825059040130705
raw,point,-0.4235482118332719,7.033771502591722
raw,point,-0.3791432163269214,6.015306186247795
raw,point,-0.46220267713037,5.406078478952299
raw,point,-0.469714955481068,6.5764683753752395
raw,point,-0.3473684158003421,3.7041916621519597
raw,point,-0.4686602424635361,7.82612720783693
raw,point,-0.6206024386828182,6.056077375390357
raw,point,-0.428750293771421,8.532533753667455
raw,point,-0.46549601785850336,6.207986308727956
raw,point,-0.5869989919469838,6.857153291878574
raw,point,-0.5861550812420132,6.19115734085293
raw,point,-0.2268458011257538,6.400007762136739
raw,point,-0.72,4.3719567721570884
raw,point,-0.41368699422368693,9.138332310116883
raw,point,-0.34424215531727764,6.1106784289129745
raw,point,-0.307741290142392,5.267717224021592
raw,point,-0.6085375217042417,6.326296185304889
raw,point,-0.4593645871254399,4.4717963001453676
raw,point,-0.34783020300932166,7.37723602588846
raw,point,-0.3129780779071908,6.413768545911415
raw,point,-0.3768443918052453,7.177047670189026
raw,point,-0.4823060457852592,6.460702973198103
raw,point,-0.3849709876575301,5.990200225188566
raw,point,-0.560398410792386,5.216344386385132
raw,point,-0.3214669741295203,6.730529771023319
raw,point,-0.5176701217468346,3.545437003034726
raw,point,-0.3669501670152149,5.794855693283601
raw,point,-0.4187144484579524,6.815276649124087
raw,point,-0.44655236742088306,5.862729784238387
raw,point,-0.5528111204017894,7.31271369615744
raw,point,-0.44698957546608403,7.054983341841376
raw,point,-0.23029715583857036,4.962810079995462
raw,point,-0.4556094360764519,6.144902066327646
raw,point,-0.6022451169231716,4.116097489515588
raw,point,-0.39230015781847033,5.790195231093149
raw,point,-0.4380163964230814,8.425836583348692
raw,point,-0.26451128792025147,4.41296310739793
raw,point,-0.4044708021845569,4.430187328837427
raw,point,-0.3337130884164066,6.981189907362567
raw,point,-0.6798091617342965,5.152628945654665
raw,point,-0.33947320391347385,4.348247471881038
raw,point,-0.5868076667758829,6.61741552379795
raw,point,-0.34429993863065805,4.762602617223348
raw,point,-0.3743872663284476,6.6509747064155995
raw,point,-0.4004766054949751,4.2374876324609
raw,point,-0.6496490487411417,7.460459667952401
raw,point,-0.31641575730318844,7.312986427993627
raw,point,-0.3310602699373385,7.011984587068284
raw,point,-0.34737043980591087,6.76840537770936
raw,point,-0.4869247914048611,4.736717266793962
raw,point,-0.37027163590342527,7.399635339971004
raw,point,-0.25096571817080665,5.574115301872159
raw,point,-0.24719012499724155,7.50541654918397
raw,point,-0.45855024887790374,7.411651098524686
raw,point,-0.4462407059949969,7.070681511495217
raw,point,-0.3527011457007129,6.784067956213005
raw,point,-0.30369188023618365,4.741651002706045
raw,point,-0.4259952137675644,5.050396567672887
raw,point,-0.5118824898375919,6.504851748018836
raw,point,-0.5011572510678667,7.7612626868853924
raw,point,-0.6091592305973417,5.5935161113064495
raw,point,-0.44318790627604226,7.397084408738866
raw,point,-0.6535727733288704,7.741366952360215
raw,point,-0.38704710460596936,4.932504973112012
raw,point,-0.5198928561503677,7.689733095383534
raw,point,-0.2934043332031432,6.715664869236234
raw,point,-0.5402377087744454,6.222075289770001
raw,point,-0.5244487704990923,5.267416073323846
raw,point,-0.6018004424779425,5.603772183315867
raw,point,-0.34685061742757245,6.497791014400688
raw,point,-0.3514327980009989,4.938928804512443
raw,point,-0.21230358966279056,6.093184380655678
raw,point,-0.25258658830666486,5.7747110114853974
raw,point,-0.5220577030088659,5.329849018513306
raw,point,-0.09503939859318455,4.711188611701415
raw,point,-0.40131577803860274,5.949285063710022
raw,point,-0.22076151683244,5.601808420228423
raw,point,-0.3347793386886159,6.167995970116003
raw,point,-0.3484434698462463,6.1287513299645795
raw,point,-0.45063288233694104,5.0886673865146905
raw,point,-0.3939426211880529,5.550774621112249
raw,point,-0.23946166863757845,7.068919608500094
raw,point,-0.374206453901314,5.734993423026712
raw,point,-0.5119256116176709,6.315583499363536
raw,point,-0.42058617459841857,6.094330931217371
raw,point,-0.5943312784116395,7.434213888125051
raw,point,-0.6013454091764561,8.130026303286128
raw,point,-0.5737943259497801,6.137984027463317
raw,point,-0.6076086558239862,5.51530493053498
